MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
5.969,0.000,1.827,2.757,0.730,1.194,1.541,0.730,1.820,1.194,1.541,2.056,0.730,1.820,1.820,2.056,2.260,6.595,5.623,1.194,0.730,2.750,2.750,1.541,0.000,1.541,1.541,1.820,1.820,1.820,1.541,2.260,0.000,2.260,0.000,11.952,11.952,0.730,1.541,0.000,1.194,2.429,11.952,0.000,2.537,0.000,0.000,0.730,0.730,1.820,0.730,1.541,2.440,1.820,0.000,2.056,1.194,14.195,0.000,0.000,0.000,1.194,1.194,0.730,0.000,8.014,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.011,14.195,1.541,1.194,11.775
5.969,1.541,1.960,2.817,0.730,1.194,1.541,1.541,1.820,1.194,2.750,2.056,0.730,1.820,1.820,2.056,2.056,6.491,5.559,1.194,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.194,1.541,1.820,0.730,2.260,0.000,2.260,0.000,11.322,11.322,0.730,1.194,0.730,0.730,2.405,11.806,0.000,2.521,0.000,0.000,0.730,0.730,1.820,0.730,1.541,2.750,1.820,0.000,2.056,1.820,6.491,1.541,0.730,7.873,0.730,0.730,0.730,8.136,4.970,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.192,1.541,1.820,11.841
7.620,1.541,1.718,2.583,0.730,1.194,1.541,1.541,1.820,1.194,3.530,2.056,0.730,0.730,1.820,2.440,2.056,2.440,2.440,1.194,0.730,2.886,1.820,0.730,6.771,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,11.383,11.383,0.730,1.820,0.730,1.541,2.378,11.712,0.000,2.506,0.000,0.000,1.194,0.730,1.194,0.730,1.194,2.260,1.820,0.000,2.056,1.541,2.440,1.194,1.194,10.137,1.541,1.541,1.194,0.000,4.323,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.198,1.541,1.820,12.075
5.685,1.541,1.752,2.809,0.730,1.194,0.730,1.541,0.730,1.194,3.859,2.056,0.730,1.820,1.820,2.440,2.056,1.194,0.730,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,11.664,11.664,0.730,1.820,0.730,1.541,2.396,12.398,0.000,2.536,0.000,0.000,1.194,0.730,1.820,0.730,1.194,2.603,1.820,0.730,1.820,1.541,1.194,0.730,1.194,9.917,1.541,1.541,1.194,6.655,5.285,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.750,14.192,1.541,1.820,12.181
3.859,1.541,1.860,2.816,0.730,1.194,1.541,1.541,1.820,1.194,3.128,1.194,0.730,1.820,2.056,2.260,2.056,0.730,0.730,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,12.501,12.501,0.730,1.820,0.730,1.541,2.447,0.000,0.000,2.447,0.000,0.000,0.730,0.730,1.541,0.730,1.541,2.260,1.820,0.000,2.056,1.820,0.730,1.541,1.194,10.190,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.541,14.192,1.541,1.194,11.867
3.859,1.541,1.864,2.766,0.730,1.194,1.194,1.194,1.820,1.194,2.260,2.056,0.730,1.820,2.056,2.603,2.056,0.730,0.730,0.730,0.730,2.886,2.886,1.194,4.597,1.194,1.541,1.820,1.541,1.820,1.541,2.056,9.883,2.260,0.000,12.258,13.255,0.730,1.820,0.730,1.541,2.491,0.000,0.000,2.491,0.000,0.000,1.194,0.000,1.194,0.730,0.730,2.260,1.820,0.730,1.820,2.056,0.730,1.194,1.194,10.127,1.541,1.541,1.194,7.021,4.648,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.128,14.194,1.541,1.820,12.491
5.685,1.541,1.868,2.751,0.730,1.194,1.541,1.541,1.820,1.194,3.859,2.056,0.730,1.820,1.820,2.440,2.056,2.056,2.056,1.194,0.730,2.886,2.886,1.194,8.622,1.194,1.541,1.820,1.541,1.820,1.820,2.056,10.516,2.260,0.000,9.280,11.781,0.730,1.820,0.730,1.541,2.403,11.781,0.000,2.520,0.730,0.000,1.194,0.730,1.541,0.730,1.194,2.603,1.820,0.000,2.056,2.056,2.056,1.194,1.194,10.483,1.541,1.541,1.194,0.000,5.774,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.195,1.541,1.820,12.323
3.859,1.541,1.926,2.778,0.730,1.194,1.541,1.541,1.820,1.194,3.618,2.056,0.730,1.820,2.056,2.440,2.260,0.000,0.000,0.730,0.730,2.886,2.886,0.730,0.000,1.194,1.541,1.820,1.541,1.820,1.541,2.260,0.000,2.260,0.000,13.661,13.661,0.730,1.820,0.730,1.541,2.512,0.000,0.000,2.512,0.000,0.000,1.194,0.000,1.541,0.730,1.194,2.440,1.820,0.000,2.056,2.056,0.000,1.194,1.541,11.993,1.541,1.541,1.194,0.000,5.559,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.194,1.194,1.541,12.423
6.338,1.541,1.932,2.788,0.730,1.194,1.541,1.541,1.820,1.194,3.238,2.056,0.730,1.820,0.730,2.440,2.260,4.792,4.792,1.194,0.730,2.260,2.260,1.194,6.245,1.541,1.541,1.541,1.541,1.820,1.194,2.056,11.784,1.820,7.724,0.000,12.271,0.730,1.541,0.730,1.541,2.452,0.000,0.000,2.452,0.730,0.000,1.194,0.000,1.541,0.730,1.194,2.260,1.820,1.194,1.541,2.056,4.792,1.194,1.194,10.411,1.541,1.541,1.194,0.000,7.021,0.000,0.000,0.000,0.000,0.730,1.541,1.194,0.000,0.730,14.198,1.541,0.730,12.044
3.859,1.541,1.985,2.825,0.730,1.194,1.541,1.541,1.820,1.194,3.530,2.056,0.730,1.820,2.056,2.886,2.056,0.000,0.000,1.194,0.730,2.886,2.886,1.541,0.000,0.730,1.541,1.820,1.194,1.541,1.194,2.056,13.068,2.260,0.000,11.109,14.300,0.730,1.820,0.730,1.541,2.546,0.000,0.000,2.546,0.730,0.000,1.194,0.730,1.194,0.730,0.730,2.440,1.820,0.730,1.820,2.056,0.000,0.730,1.541,11.673,1.541,1.541,1.194,8.274,8.405,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.750,14.192,1.194,1.541,13.050
5.969,1.541,1.886,2.798,0.730,1.194,1.194,1.194,1.541,0.730,2.750,2.056,0.730,1.820,1.820,2.603,2.440,6.148,5.559,1.194,0.730,1.820,0.730,1.541,0.000,1.541,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,11.480,11.480,0.730,0.730,0.730,1.541,2.384,11.241,0.000,2.495,0.000,0.000,0.730,0.000,1.541,0.730,1.194,2.440,1.820,1.194,1.820,1.820,6.099,1.541,1.194,9.716,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.192,1.541,1.820,12.346
6.221,1.541,1.912,2.806,0.730,1.194,1.541,1.541,1.820,1.194,3.238,2.056,0.730,1.820,1.194,2.260,2.440,4.072,1.820,0.730,0.730,2.886,2.886,1.194,6.073,1.541,1.541,1.541,1.541,1.820,1.820,2.260,0.000,2.260,0.000,10.675,10.675,0.730,1.820,0.730,1.541,2.447,11.253,0.000,2.529,0.000,0.000,1.541,0.730,1.541,0.730,1.541,2.440,1.820,0.730,1.541,1.541,4.072,0.730,1.194,10.153,1.541,1.541,1.194,8.764,6.881,0.000,0.000,7.441,0.000,0.730,1.820,1.194,0.000,0.730,14.194,1.541,1.194,12.090
5.685,0.730,1.868,2.751,0.730,1.194,1.541,1.541,1.820,1.194,3.618,2.056,0.730,1.820,1.820,2.440,2.056,0.730,0.000,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,11.354,11.354,0.730,1.820,0.730,1.541,2.376,11.497,0.000,2.499,0.000,0.000,1.194,0.730,1.541,0.730,1.194,2.260,1.820,0.000,2.056,2.056,0.730,1.194,1.194,10.805,1.541,1.541,1.194,0.000,5.173,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.541,14.192,1.194,1.541,12.136
6.221,1.541,1.899,2.809,0.730,1.194,1.194,1.541,1.820,1.194,3.011,2.056,0.730,1.820,1.194,2.260,2.056,4.697,4.697,1.194,0.730,2.603,2.603,1.194,9.287,1.541,1.541,1.541,1.820,1.820,1.541,2.056,10.464,2.260,0.000,10.132,12.159,0.730,1.541,0.730,1.541,2.430,0.000,0.000,2.430,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.260,1.820,0.000,2.056,2.056,4.697,1.541,1.541,11.794,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.198,1.541,1.820,12.043
6.099,1.194,1.848,2.774,0.730,0.730,1.541,1.541,1.820,1.194,3.782,2.056,0.730,1.820,0.000,2.260,2.056,6.470,5.623,1.194,0.730,1.194,0.000,1.541,0.000,1.541,1.541,1.194,1.541,1.820,1.820,1.541,9.171,2.260,0.000,9.812,11.278,0.000,0.730,0.000,1.541,2.446,11.904,0.000,2.544,0.000,0.000,0.730,0.730,1.541,0.730,1.541,2.603,1.820,0.730,1.820,1.820,5.623,1.541,1.194,9.691,0.730,0.730,0.000,0.000,0.000,8.685,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.195,1.541,1.820,11.771
3.859,1.541,1.848,2.733,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.820,2.056,2.056,2.440,5.591,5.591,1.194,0.730,2.750,2.750,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,1.194,10.440,2.056,6.574,8.567,11.756,0.730,1.541,0.730,1.541,2.423,0.000,0.000,2.423,0.000,0.000,0.730,0.000,1.541,0.730,1.541,2.260,1.820,0.000,2.056,2.056,5.591,1.541,0.730,8.832,1.541,1.541,1.194,0.000,6.221,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.194,1.541,1.820,11.687
3.859,1.541,1.953,2.795,0.730,1.194,1.541,1.541,1.541,1.194,3.933,2.056,0.730,1.820,2.056,2.440,2.056,5.053,5.053,0.730,0.730,1.820,1.194,1.541,0.000,1.194,1.541,1.541,1.820,1.820,1.820,1.820,12.304,2.260,0.000,12.250,14.351,0.730,1.820,0.730,1.541,2.548,0.000,0.000,2.548,0.730,0.000,1.194,0.730,1.541,0.730,0.730,2.603,1.820,1.194,1.541,2.056,5.053,0.730,1.194,10.382,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.198,1.541,1.820,12.405
7.021,1.541,1.950,2.610,0.730,1.194,1.194,1.541,1.541,1.194,3.530,2.056,0.730,1.541,2.056,2.440,2.056,1.541,1.541,1.194,0.730,2.886,1.820,0.730,7.660,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,13.108,13.108,0.730,1.820,0.730,1.541,2.482,0.000,0.000,2.482,0.000,0.000,1.194,0.000,1.194,0.730,1.194,2.260,1.820,0.730,1.820,2.056,1.541,1.194,1.194,10.158,1.541,1.541,1.194,7.455,4.792,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.541,14.192,1.541,1.820,12.054
3.859,1.541,1.856,2.778,0.730,1.194,1.541,1.541,1.820,1.194,3.011,2.056,0.730,1.820,2.056,2.056,2.260,5.012,5.012,1.194,0.730,2.603,2.603,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,1.194,10.322,2.260,0.000,9.419,11.718,0.730,1.541,0.730,1.541,2.401,0.000,0.000,2.401,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.056,1.820,0.000,2.056,2.056,5.012,1.194,0.730,8.930,1.541,1.541,1.194,4.648,0.000,0.000,0.000,0.000,0.000,0.730,0.730,0.730,10.741,3.011,14.197,1.541,1.820,11.775
5.685,1.541,1.918,2.856,0.730,1.194,1.194,1.541,1.820,1.194,2.440,2.056,0.730,1.820,1.820,2.440,2.440,4.648,1.820,1.194,0.730,2.440,2.440,1.541,0.000,1.194,1.541,1.541,1.820,1.820,1.194,0.730,7.104,0.730,12.212,4.792,12.627,0.730,1.541,0.730,1.541,2.495,10.955,0.000,2.553,0.730,0.000,1.194,0.730,1.541,0.730,1.194,2.750,1.820,1.194,1.820,2.056,4.648,1.194,1.194,10.362,1.541,1.541,1.194,8.315,5.248,0.000,0.000,0.000,0.000,0.730,1.541,1.194,0.000,2.440,14.194,1.541,1.820,12.591
5.685,1.541,1.848,2.728,0.730,1.194,1.541,1.541,1.820,1.194,3.702,2.056,0.730,1.820,1.820,2.440,2.056,2.056,1.820,1.194,0.730,2.886,2.886,0.730,6.491,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,11.318,11.318,0.730,1.820,0.730,1.541,2.377,11.819,0.000,2.509,0.000,0.000,1.194,0.730,1.541,0.730,1.194,2.440,1.820,0.730,1.820,1.541,2.056,0.730,1.194,9.697,1.541,1.541,1.194,7.849,7.153,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.195,1.541,1.820,12.016
5.357,1.194,1.813,2.713,0.730,1.194,1.541,1.541,1.820,1.194,2.886,2.056,0.730,1.820,1.541,2.260,2.260,6.124,5.591,1.194,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.194,1.820,1.194,1.820,0.730,9.865,2.260,0.000,10.057,11.781,0.730,1.541,0.730,1.194,2.417,9.764,0.000,2.478,0.000,0.000,0.730,0.000,1.541,0.730,1.541,2.260,1.820,0.730,1.820,1.820,4.437,1.541,0.730,10.562,1.541,1.541,1.194,0.000,0.000,0.000,0.000,7.021,0.000,0.730,1.820,1.194,0.000,3.011,14.194,1.541,1.820,11.756
3.859,1.541,1.948,2.829,0.730,1.194,1.194,1.541,1.541,1.194,2.056,2.056,0.730,1.820,2.056,2.603,2.056,3.341,3.341,0.730,0.730,2.603,2.603,1.194,10.534,1.194,1.541,1.820,1.541,1.820,1.194,2.056,12.910,2.260,0.000,11.039,14.161,0.730,1.820,0.730,1.541,2.539,0.000,0.000,2.539,0.730,0.000,1.194,0.000,1.194,0.730,1.194,2.440,1.820,0.730,1.541,2.056,3.341,0.730,1.194,11.113,1.541,1.541,1.194,8.711,4.792,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.603,14.195,1.541,1.820,12.617
4.492,1.541,1.831,2.650,0.730,1.194,1.541,1.541,1.541,1.194,3.702,1.820,0.730,1.820,2.056,2.056,2.603,6.382,5.654,1.194,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.820,0.730,1.820,1.820,2.260,0.000,2.260,0.000,11.718,11.718,0.730,1.820,0.730,1.541,2.399,0.000,0.000,2.399,0.000,0.000,0.730,0.000,1.194,0.730,1.541,1.820,1.820,0.000,2.056,1.194,14.197,0.000,0.000,0.000,1.194,1.194,1.194,0.000,6.574,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.197,1.541,1.820,11.512
6.221,1.541,1.844,2.774,0.730,1.194,1.194,1.541,1.820,1.194,3.438,2.056,0.730,1.820,1.194,2.440,2.056,1.541,1.541,1.194,0.730,2.886,2.886,0.730,7.897,1.194,1.541,1.820,1.541,1.820,1.194,2.056,10.971,2.260,0.000,8.115,11.693,0.730,1.820,0.730,1.541,2.451,0.000,0.000,2.451,0.730,0.000,1.194,0.000,1.194,0.730,1.194,2.056,1.820,0.000,2.056,2.056,1.541,0.730,1.194,9.716,1.541,1.541,1.194,8.233,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.195,1.541,1.820,12.155
3.859,1.541,1.868,2.776,0.730,1.194,1.541,1.541,0.730,1.194,3.933,2.056,0.730,1.820,2.056,2.260,2.603,4.927,4.927,1.194,0.730,2.603,2.603,1.541,0.000,1.541,1.541,1.541,1.541,1.820,1.820,1.820,10.750,1.820,9.940,3.341,12.274,0.730,1.194,0.730,1.541,2.434,0.000,0.000,2.434,0.730,0.000,0.730,0.730,1.541,0.730,1.541,2.260,1.820,0.000,2.056,2.056,4.927,1.541,1.194,10.062,1.541,1.541,1.194,7.873,0.000,0.000,0.000,6.221,0.000,0.730,1.820,1.194,0.000,2.440,14.195,1.541,1.820,11.925
5.685,1.541,1.864,2.901,0.730,1.194,0.000,1.541,1.194,1.194,3.438,0.730,0.730,1.820,1.820,2.260,2.056,2.886,2.886,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,11.644,11.644,0.730,1.820,0.730,1.541,2.405,11.449,0.000,2.511,0.000,0.000,1.194,0.730,1.541,0.730,1.541,2.440,1.820,0.730,1.541,1.541,2.886,0.730,1.194,10.282,1.541,1.541,1.194,0.000,6.714,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.197,1.541,1.820,12.106
3.859,1.541,1.918,2.774,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.820,2.056,2.056,2.260,5.461,5.461,0.730,0.730,2.750,2.750,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,1.541,10.292,2.260,0.000,10.497,12.263,0.730,1.194,0.730,1.541,2.433,0.000,0.000,2.433,0.000,0.000,0.730,0.000,1.194,0.730,1.541,2.056,1.820,0.000,2.056,2.056,5.461,1.541,0.730,9.308,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.197,1.541,1.820,11.767
5.357,1.541,1.919,2.796,0.730,1.194,1.541,1.541,1.820,1.194,1.194,2.056,0.730,1.820,1.541,1.820,2.056,5.427,3.859,1.194,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.541,2.260,0.000,2.260,0.000,12.406,12.406,0.730,1.820,0.730,1.194,2.442,11.086,0.000,2.522,0.730,0.000,0.730,0.000,2.056,0.730,1.541,2.603,1.541,1.194,1.541,2.056,5.427,1.541,0.730,9.057,1.541,1.541,1.194,7.021,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.011,14.197,1.541,1.820,11.992
5.969,1.541,1.848,2.821,0.730,0.000,1.541,1.541,1.820,1.194,2.886,2.056,0.730,1.820,1.820,2.260,2.260,6.405,5.591,0.000,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.820,1.820,1.820,1.820,2.260,0.000,2.260,0.000,11.383,11.383,0.730,1.820,0.730,1.194,2.435,11.383,0.000,2.525,0.000,0.000,0.730,0.000,1.541,0.730,1.541,2.603,1.820,0.730,1.820,1.820,5.887,1.541,1.194,10.372,1.541,1.541,0.730,0.000,0.000,7.121,0.000,0.000,0.000,0.730,1.194,1.194,0.000,2.440,14.194,1.541,1.820,12.103
7.021,0.000,1.703,2.650,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.541,2.056,2.260,2.056,2.886,2.750,1.194,0.730,2.750,2.750,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.056,8.746,2.260,0.000,12.495,13.108,0.730,1.820,0.730,1.541,2.474,0.000,0.000,2.474,0.730,0.000,1.194,0.000,1.194,0.730,1.194,2.056,1.820,0.000,2.056,2.056,2.886,0.730,1.194,10.327,1.541,1.541,1.194,7.397,5.915,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.603,14.195,0.730,1.194,12.106
7.620,0.730,1.710,2.637,0.730,1.194,1.541,1.541,0.000,1.194,3.618,2.056,0.730,1.541,1.820,2.440,2.056,2.440,2.440,0.730,0.730,2.750,2.750,1.194,8.295,1.194,1.541,1.820,1.541,1.820,1.820,2.056,10.007,2.260,0.000,8.521,11.113,0.730,1.820,0.730,1.541,2.365,11.293,0.000,2.488,0.730,0.000,1.194,0.730,1.541,0.730,1.194,2.260,1.820,0.000,2.056,1.820,2.440,1.541,1.194,10.302,1.541,1.541,1.194,0.000,4.697,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.541,14.192,1.541,1.820,12.122
7.991,1.194,1.848,2.781,0.730,1.194,1.194,0.730,1.820,1.194,3.782,1.820,0.730,0.000,0.000,2.440,1.820,6.595,5.591,0.730,0.730,2.440,2.440,1.541,0.000,0.000,1.541,1.541,1.820,1.820,1.820,2.260,0.000,2.260,0.000,11.907,11.907,0.730,1.541,0.000,0.730,2.418,11.907,0.000,2.531,0.000,0.000,0.730,0.730,1.820,1.194,1.541,2.750,1.820,0.730,1.820,1.820,5.248,1.541,0.730,9.088,1.541,1.541,0.730,0.000,0.000,8.729,0.000,0.000,0.000,0.730,1.541,1.194,0.000,0.730,14.194,1.541,1.820,11.712
3.859,1.541,1.942,2.818,0.730,1.194,1.194,1.194,1.820,1.194,2.260,2.056,0.730,1.820,2.056,2.750,2.056,1.194,0.730,0.730,0.730,0.730,2.056,1.541,0.000,0.730,1.541,1.820,1.194,1.820,1.194,2.260,0.000,2.260,0.000,14.186,14.186,0.730,1.820,0.730,1.541,2.541,0.000,0.000,2.541,0.000,0.000,1.194,0.000,1.541,0.730,0.730,2.886,1.820,0.730,1.820,2.056,0.730,0.730,1.541,11.318,1.541,1.541,1.194,7.397,6.124,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.198,1.541,1.820,12.844
5.357,1.541,1.886,2.827,0.730,1.194,1.194,1.541,1.820,0.730,2.750,2.056,0.730,1.820,1.541,2.603,2.750,6.048,3.011,1.194,0.730,0.730,0.730,1.194,10.877,1.541,1.194,1.541,1.820,1.820,0.730,1.541,8.014,2.260,0.000,10.449,11.253,0.730,1.820,0.730,1.541,2.537,13.261,0.000,2.625,0.000,0.000,1.541,0.730,1.820,0.730,1.194,3.011,1.820,1.194,1.820,1.541,4.263,1.541,1.541,12.165,1.541,1.541,1.194,9.133,3.128,0.000,0.000,0.000,0.000,0.730,0.730,1.194,0.000,2.056,14.195,1.541,1.820,12.851
5.357,1.541,1.912,2.797,0.730,1.194,1.541,1.541,1.820,1.194,3.933,1.820,0.730,1.820,1.541,2.056,2.056,5.322,5.322,1.194,0.730,2.750,2.750,1.194,7.873,1.541,1.541,1.541,1.820,1.820,1.820,1.194,10.062,2.260,0.000,9.800,11.750,0.000,1.541,0.730,1.194,2.401,10.951,0.000,2.496,0.000,0.000,0.730,0.730,1.541,0.730,1.541,2.440,1.820,0.000,2.056,2.056,5.322,1.541,0.730,9.141,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,0.730,1.194,0.000,2.440,14.194,1.541,1.820,11.878
4.970,1.541,1.919,2.895,0.730,1.194,1.541,0.000,1.820,0.000,1.194,2.056,0.730,1.820,2.056,2.440,2.260,4.545,4.545,0.000,0.000,2.260,2.260,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.194,2.056,12.783,2.260,0.000,6.073,12.950,0.730,1.541,0.730,1.541,2.473,8.014,0.000,2.496,1.194,0.000,0.000,0.730,0.000,0.730,1.194,1.820,1.820,0.730,1.541,2.056,4.545,0.730,1.194,10.680,1.541,1.541,1.194,8.764,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.198,1.541,1.820,12.468
3.859,1.541,1.918,2.767,0.730,1.194,1.194,1.541,1.820,1.194,3.238,0.000,0.730,1.820,2.056,2.260,2.440,5.012,5.012,0.730,0.730,1.820,1.194,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,2.260,0.000,2.260,0.000,13.281,13.281,0.730,1.194,0.730,1.541,2.492,0.000,0.000,2.492,0.000,0.000,1.194,0.000,1.541,0.730,1.194,2.440,1.820,0.730,1.820,2.056,5.012,1.194,1.194,10.073,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.603,14.197,1.541,1.820,12.132
3.859,1.541,1.893,2.821,0.730,1.194,1.194,1.541,1.194,1.194,3.341,2.056,0.730,1.820,2.056,2.056,2.260,5.012,5.012,0.730,0.730,2.603,2.260,1.194,6.917,1.541,1.541,1.541,1.820,1.820,1.820,1.194,10.562,1.820,9.558,0.000,11.937,0.730,1.541,0.730,1.541,2.413,0.000,0.000,2.413,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.056,1.820,0.000,2.056,2.056,5.012,1.541,0.730,8.930,1.541,1.541,1.194,7.873,0.000,0.000,0.000,0.000,0.000,0.730,1.541,1.194,0.000,3.011,14.192,1.541,1.820,11.828
6.221,1.541,2.018,2.799,0.730,1.194,1.194,1.541,1.541,1.194,3.702,2.056,0.730,1.820,1.194,2.260,2.440,5.322,1.194,1.194,0.730,2.260,2.260,1.194,6.315,1.541,1.541,1.541,1.820,1.820,1.541,1.820,11.219,2.260,0.000,9.026,12.178,0.730,1.194,0.730,1.541,2.476,0.000,0.000,2.476,0.730,0.000,0.730,0.000,1.194,0.730,0.730,2.056,1.820,0.730,1.820,0.000,5.322,1.194,0.730,9.118,1.541,1.541,1.194,0.000,0.000,0.000,0.000,7.660,0.000,0.730,1.194,1.194,0.000,2.056,14.195,1.541,1.820,12.084
5.357,1.541,1.818,2.691,0.730,1.194,1.541,1.541,1.541,1.194,2.750,2.056,0.730,1.820,1.541,2.056,2.260,6.595,1.820,1.194,0.730,2.440,1.820,1.541,0.000,1.541,1.541,1.820,1.820,1.820,1.820,2.260,0.000,2.260,0.000,10.995,10.995,0.730,1.820,0.730,1.541,2.352,10.693,0.000,2.463,0.000,0.000,1.194,0.000,1.541,0.730,1.541,2.603,1.820,0.730,1.820,1.820,4.003,1.541,1.194,10.525,1.541,1.541,1.194,8.530,0.000,6.245,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.011,14.194,1.541,1.820,11.842
6.448,1.541,1.958,2.797,0.730,1.194,1.541,1.541,1.541,1.194,3.933,1.820,0.730,1.194,1.820,2.056,2.056,5.654,5.591,1.194,0.000,1.194,0.000,0.730,10.594,1.541,1.541,1.541,1.820,1.820,1.820,1.541,8.315,2.260,0.000,11.178,11.916,0.730,1.194,0.730,1.194,2.412,12.103,0.000,2.533,0.000,0.000,1.194,0.000,1.820,1.194,1.541,2.886,1.820,0.000,2.056,1.820,5.654,1.541,1.194,9.716,1.541,0.730,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.194,1.541,1.820,11.828
